"","124","124","124","124","124","124","124","124","124"
"1",0,0,0,0,0,0,0,0,0
"2",0.0143819003431929,0.0143819003431929,0.0143819003431929,0.0143819003431929,0.0143819003431929,0.0143819003431929,0.0143819003431929,0.0143819003431929,0.0143819003431929
"3",0.0169659688461158,0.0169659688461158,0.0169659688461158,0.0169659688461158,0.0169659688461158,0.0169659688461158,0.0169659688461158,0.0169659688461158,0.0169659688461158
"4",0.0172682926829269,0.0172682926829269,0.0172682926829269,0.0172682926829269,0.0172682926829269,0.0172682926829269,0.0172682926829269,0.0172682926829269,0.0172682926829269
"5",0.0149515680444998,0.0149515680444998,0.0149515680444998,0.0149515680444998,0.0149515680444998,0.0149515680444998,0.0149515680444998,0.0149515680444998,0.0149515680444998
"6",0.00955314705798982,0.00955314705798982,0.00955314705798982,0.00955314705798982,0.00955314705798982,0.00955314705798982,0.00955314705798982,0.00955314705798982,0.00955314705798982
"7",0.0078715836765256,0.0078715836765256,0.0078715836765256,0.0078715836765256,0.0078715836765256,0.0078715836765256,0.0078715836765256,0.0078715836765256,0.0078715836765256
"8",0.00491265868630486,0.00491265868630486,0.00491265868630486,0.00491265868630486,0.00491265868630486,0.00491265868630486,0.00491265868630486,0.00491265868630486,0.00491265868630486
"9",-0.00377044635431096,-0.00377044635431096,-0.00377044635431096,-0.00377044635431096,-0.00377044635431096,-0.00377044635431096,-0.00377044635431096,-0.00377044635431096,-0.00377044635431096
"10",-0.00776423442978794,-0.00776423442978794,-0.00776423442978794,-0.00776423442978794,-0.00776423442978794,-0.00776423442978794,-0.00776423442978794,-0.00776423442978794,-0.00776423442978794
"11",-0.00633852194643122,-0.00633852194643122,-0.00633852194643122,-0.00633852194643122,-0.00633852194643122,-0.00633852194643122,-0.00633852194643122,-0.00633852194643122,-0.00633852194643122
"12",-0.00327415394168596,-0.00327415394168596,-0.00327415394168596,-0.00327415394168596,-0.00327415394168596,-0.00327415394168596,-0.00327415394168596,-0.00327415394168596,-0.00327415394168596
"13",-0.000556924267738999,-0.000556924267738999,-0.000556924267738999,-0.000556924267738999,-0.000556924267738999,-0.000556924267738999,-0.000556924267738999,-0.000556924267738999,-0.000556924267738999
"14",-0.000283339629769774,-0.000283339629769774,-0.000283339629769774,-0.000283339629769774,-0.000283339629769774,-0.000283339629769774,-0.000283339629769774,-0.000283339629769774,-0.000283339629769774
"15",0.000661313179027019,0.000661313179027019,0.000661313179027019,0.000661313179027019,0.000661313179027019,0.000661313179027019,0.000661313179027019,0.000661313179027019,0.000661313179027019
"16",0.00150113293051361,0.00150113293051361,0.00150113293051361,0.00150113293051361,0.00150113293051361,0.00150113293051361,0.00150113293051361,0.00150113293051361,0.00150113293051361
"17",0.00111237851035552,0.00111237851035552,0.00111237851035552,0.00111237851035552,0.00111237851035552,0.00111237851035552,0.00111237851035552,0.00111237851035552,0.00111237851035552
"18",0.002335282540938,0.002335282540938,0.002335282540938,0.002335282540938,0.002335282540938,0.002335282540938,0.002335282540938,0.002335282540938,0.002335282540938
"19",0.00261167739208041,0.00261167739208041,0.00261167739208041,0.00261167739208041,0.00261167739208041,0.00261167739208041,0.00261167739208041,0.00261167739208041,0.00261167739208041
"20",0.00260487430076007,0.00260487430076007,0.00260487430076007,0.00260487430076007,0.00260487430076007,0.00260487430076007,0.00260487430076007,0.00260487430076007,0.00260487430076007
"21",0.000897187876748698,0.000897187876748698,0.000897187876748698,0.000897187876748698,0.000897187876748698,0.000897187876748698,0.000897187876748698,0.000897187876748698,0.000897187876748698
"22",-0.00190481526093163,-0.00190481526093163,-0.00190481526093163,-0.00190481526093163,-0.00190481526093163,-0.00190481526093163,-0.00190481526093163,-0.00190481526093163,-0.00190481526093163
"23",-0.00106648704779554,-0.00106648704779554,-0.00106648704779554,-0.00106648704779554,-0.00106648704779554,-0.00106648704779554,-0.00106648704779554,-0.00106648704779554,-0.00106648704779554
"24",-0.00835370250704733,-0.00835370250704733,-0.00835370250704733,-0.00835370250704733,-0.00835370250704733,-0.00835370250704733,-0.00835370250704733,-0.00835370250704733,-0.00835370250704733
"25",-0.0168953695921122,-0.0168953695921122,-0.0168953695921122,-0.0168953695921122,-0.0168953695921122,-0.0168953695921122,-0.0168953695921122,-0.0168953695921122,-0.0168953695921122
"26",-0.0176852581221542,-0.0176852581221542,-0.0176852581221542,-0.0176852581221542,-0.0176852581221542,-0.0176852581221542,-0.0176852581221542,-0.0176852581221542,-0.0176852581221542
"27",-0.0163411795769483,-0.0163411795769483,-0.0163411795769483,-0.0163411795769483,-0.0163411795769483,-0.0163411795769483,-0.0163411795769483,-0.0163411795769483,-0.0163411795769483
"28",-0.0136201857117293,-0.0136201857117293,-0.0136201857117293,-0.0136201857117293,-0.0136201857117293,-0.0136201857117293,-0.0136201857117293,-0.0136201857117293,-0.0136201857117293
"29",-0.0128003547814867,-0.0128003547814867,-0.0128003547814867,-0.0128003547814867,-0.0128003547814867,-0.0128003547814867,-0.0128003547814867,-0.0128003547814867,-0.0128003547814867
